bait	baitGene	prey	preyGene	Quant (SPC or Intensities)	User Controls (SPC or Intensities)	CRAP Controls (SPC)	Avg. SPC	FCA	FCB	SP	iRef	intAct	iRef-Evidence	intAct-Evidence
P32494	NGG1	P23638	PRE9	0|1|1|0	16|16|20|14	-	0.5	0.087605116412	0.0794802659469	0.0	0	0	na	na
P32494	NGG1	Q12122	LYS21	4|3|6|0	14|18|17|15	-	3.25	0.253399600843	0.195305964979	0.0	0	0	na	na
P32494	NGG1	Q12125	GET4	2|0|2|0	1|0|1|1	-	1.0	1.13667285174	0.86081925417	0.21	0	0	na	na
P32494	NGG1	Q12124	MED2	2|3|2|2	2|1|3|1	-	2.25	1.19557133922	1.0841087422	0.03	0	0	na	na
P32494	NGG1	Q03177	YMR102C	2|2|0|2	0|0|0|1	-	1.5	1.95556563354	1.67016952147	0.58	0	0	na	na
P32494	NGG1	P10622	RPP1B	3|2|2|3	4|7|8|6	-	2.5	0.482543850083	0.434652373686	0.0	0	0	na	na
P32494	NGG1	P33338	SLA2	0|1|2|0	5|8|8|4	-	0.75	0.250080825484	0.202253145368	0.0	0	0	na	na
P32494	NGG1	P33330	SER1	1|0|3|0	2|2|3|3	-	1.0	0.582784955863	0.457930568129	0.0	0	0	na	na
P32494	NGG1	P33334	PRP8	6|2|2|3	0|0|0|0	-	3.25	4.16442559176	3.97896563619	0.8	0	0	na	na
P32494	NGG1	P17065	SEC2	1|0|1|0	0|0|0|0	-	0.5	1.49723698648	1.41140106406	0.0	0	0	na	na
P32494	NGG1	Q12055	FAP7	1|1|1|0	13|18|17|3	-	0.75	0.129025054498	0.100584480151	0.0	0	0	na	na
P32494	NGG1	P38930	CKB2	12|10|7|7	0|0|1|0	-	9.0	8.000163435	7.41471238477	1.0	0	0	na	na
P32494	NGG1	Q03761	TAF12	90|91|95|93	11|10|7|12	-	92.25	8.50599831662	7.71368175169	1.0	1	1	 || pubmed:9844640|pubmed:16554755|pubmed:12052880|pubmed:16429126|pubmed:25216679|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:9844640|pubmed:16554755|pubmed:12052880|pubmed:16429126|pubmed:25216679|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P34237	COY1	0|0|5|5	8|8|9|9	-	2.5	0.382019093533	0.257430320112	0.0	1	1	 || pubmed:22875988 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:22875988 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q06063	DUS4	0|0|2|1	0|0|0|0	-	0.75	1.7999447534	1.59156973623	0.24	0	0	na	na
P32494	NGG1	P40433	PFK26	163|150|134|164	1|1|0|0	-	152.75	103.054128323	92.6675144445	1.0	0	0	na	na
P32494	NGG1	P0C2H9	RPL31B	32|27|25|24	17|12|10|13	-	27.0	1.99536690511	1.84577896318	0.11	0	0	na	na
P32494	NGG1	P0C2H8	RPL31A	14|9|10|8	2|4|1|4	-	10.25	2.96747620652	2.53077315606	0.83	0	0	na	na
P32494	NGG1	P40495	LYS12	6|6|6|2	40|39|37|32	-	5.0	0.158813392846	0.145383042886	0.0	0	0	na	na
P32494	NGG1	P40492	FYV10	1|0|0|0	0|0|0|0	-	0.25	1.22405808446	1.17347242077	0.0	0	0	na	na
P32494	NGG1	P07149	FAS1	42|33|38|33	81|90|89|87	-	36.5	0.428487501599	0.417663196451	0.0	0	0	na	na
P32494	NGG1	Q07442	BDF2	3|2|1|1	0|0|0|0	-	1.75	2.71189853764	2.62463932216	0.63	0	0	na	na
P32494	NGG1	P34909	MOT2	2|6|5|6	9|8|5|7	-	4.75	0.710548758367	0.606234452465	0.0	0	0	na	na
P32494	NGG1	P38691	KSP1	96|112|80|107	5|3|3|6	-	98.75	18.9490181771	17.2949901638	1.0	0	0	na	na
P32494	NGG1	Q06408	ARO10	2|0|0|0	3|5|2|3	-	0.5	0.340513913638	0.275622566474	0.0	0	0	na	na
P32494	NGG1	P48164	RPS7B	43|40|38|38	23|20|20|19	-	39.75	1.9022848398	1.86934241188	0.0	0	0	na	na
P32494	NGG1	P38272	SHE3	0|0|1|0	3|3|4|1	-	0.25	0.342157544183	0.281117152263	0.0	0	0	na	na
P32494	NGG1	P09064	SUI3	35|16|10|22	5|6|6|8	-	20.75	2.91984187019	2.58170235542	0.52	0	0	na	na
P32494	NGG1	Q12443	RTN2	4|4|2|7	20|19|18|30	-	4.25	0.228891092695	0.203242847488	0.0	0	0	na	na
P32494	NGG1	Q12446	LAS17	1|0|0|0	0|1|1|1	-	0.25	0.69905641785	0.586339559657	0.0	0	0	na	na
P32494	NGG1	Q12447	PAA1	6|4|3|4	12|12|8|12	-	4.25	0.432209428446	0.39223377578	0.0	0	0	na	na
P32494	NGG1	P11972	SST2	2|2|2|2	1|0|0|1	-	2.0	1.99368339478	1.78944317246	0.67	0	0	na	na
P32494	NGG1	Q12449	AHA1	0|1|2|0	5|7|8|2	-	0.75	0.280012443211	0.211046875995	0.0	0	0	na	na
P32494	NGG1	P20435	RPO26	9|12|8|9	4|3|3|2	-	9.5	2.64676359669	2.43600585661	0.65	0	0	na	na
P32494	NGG1	P06782	SNF1	11|8|12|11	1|0|1|0	-	10.5	7.76155812702	6.9081099177	1.0	0	0	na	na
P32494	NGG1	P20436	RPB8	4|4|5|3	4|4|5|3	-	4.0	1.01297717604	0.944766092372	0.0	0	0	na	na
P32494	NGG1	P06787	CMD1	6|8|5|6	7|6|7|6	-	6.25	0.97139793829	0.935977992261	0.0	0	0	na	na
P32494	NGG1	P06786	TOP2	73|60|64|74	2|4|2|1	-	67.75	21.3456324639	18.9730099678	1.0	0	0	na	na
P32494	NGG1	P20433	RPB4	9|7|8|9	5|3|5|3	-	8.25	1.86046906135	1.7347132886	0.09	0	0	na	na
P32494	NGG1	Q08732	HRK1	10|6|4|7	5|2|6|3	-	6.75	1.53434060241	1.31954813808	0.06	0	0	na	na
P32494	NGG1	Q03290	TFB3	0|1|0|0	0|0|1|0	-	0.25	1.0111850541	0.901468928722	0.0	0	0	na	na
P32494	NGG1	P13663	HOM2	4|1|3|0	17|17|15|15	-	2.0	0.174773641399	0.143552479999	0.0	0	0	na	na
P32494	NGG1	P38304	MED8	4|6|3|4	4|2|2|4	-	4.25	1.3087371767	1.17636426515	0.02	0	0	na	na
P32494	NGG1	P38302	NTC20	0|0|0|1	0|0|0|0	-	0.25	1.25358694936	1.19133421403	0.0	0	0	na	na
P32494	NGG1	P38301	GDT1	0|1|0|1	2|2|3|2	-	0.5	0.465432592255	0.426069364894	0.0	0	0	na	na
P32494	NGG1	P35187	SGS1	1|2|1|0	0|0|0|0	-	1.0	2.01019541936	1.86548025969	0.14	0	0	na	na
P32494	NGG1	P35184	SQT1	0|0|1|0	11|8|6|8	-	0.25	0.137314434479	0.119218364474	0.0	0	0	na	na
P32494	NGG1	P34162	SRB2	4|0|1|2	3|2|3|4	-	1.75	0.666035800751	0.531523877393	0.0	1	1	 || pubmed:9488488|pubmed:9858534 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:9488488|pubmed:9858534 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P35189	TAF14	6|7|9|10	8|8|7|5	-	8.0	1.1448724675	1.04116470901	0.0	0	0	na	na
P32494	NGG1	Q07915	RLP24	9|7|8|7	2|0|1|0	-	7.75	5.03465633729	4.39564273622	0.99	0	0	na	na
P32494	NGG1	P15873	POL30	1|1|0|0	3|1|2|1	-	0.5	0.539685436477	0.467276274756	0.0	0	0	na	na
P32494	NGG1	P47149	NNF1	0|0|1|0	6|3|3|3	-	0.25	0.267895505732	0.238972215588	0.0	0	0	na	na
P32494	NGG1	P07560	SEC4	2|4|4|3	3|4|5|8	-	3.25	0.715877479061	0.623490090107	0.0	0	0	na	na
P32494	NGG1	P47143	ADO1	0|1|1|0	11|11|5|6	-	0.5	0.165477810009	0.138311979786	0.0	0	0	na	na
P32494	NGG1	P60010	ACT1	22|18|18|21	39|43|40|40	-	19.75	0.500612998186	0.493247499945	0.0	0	1	na	 || pubmed:16429126 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q07623	NOP6	6|7|6|7	1|0|1|0	-	6.5	5.06125119472	4.5377372383	0.99	0	0	na	na
P32494	NGG1	Q01722	GCR2	3|3|2|3	8|6|6|7	-	2.75	0.482613892506	0.461564945199	0.0	0	0	na	na
P32494	NGG1	P53276	UTP8	46|38|42|38	12|6|7|5	-	41.0	4.96881959731	4.55605001248	0.98	0	0	na	na
P32494	NGG1	P32502	GCD7	2|0|0|1	5|6|4|5	-	0.75	0.283224248532	0.241233486391	0.0	0	0	na	na
P32494	NGG1	P32501	GCD6	7|8|7|8	14|13|14|13	-	7.5	0.590241536735	0.578399335727	0.0	0	0	na	na
P32494	NGG1	P32504	CBF2	7|5|2|5	0|0|0|0	-	4.75	5.66509522425	5.4189586177	0.95	0	0	na	na
P32494	NGG1	Q08208	NOP12	36|44|38|35	2|5|1|1	-	38.25	12.2399881023	10.740741664	1.0	0	0	na	na
P32494	NGG1	P53930	YAF9	4|4|4|5	0|0|2|1	-	4.25	3.02335920841	2.63261537827	0.85	1	1	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P89886	TMA20	2|0|0|1	1|1|1|1	-	0.75	0.850457176612	0.7657564394	0.04	0	0	na	na
P32494	NGG1	P53935	NST1	0|5|4|4	5|6|5|4	-	3.25	0.732952198235	0.574423072422	0.0	0	0	na	na
P32494	NGG1	P34760	TSA1	12|12|9|15	15|18|16|13	-	12.0	0.79101999174	0.753712504608	0.0	0	0	na	na
P32494	NGG1	Q00055	GPD1	8|5|9|6	23|17|21|19	-	7.0	0.383390355973	0.356340925048	0.0	0	0	na	na
P32494	NGG1	P05318	RPP1A	8|5|5|6	3|5|3|4	-	6.0	1.46343674289	1.37318937247	0.05	0	0	na	na
P32494	NGG1	P27637	BUD14	3|3|3|1	8|8|8|6	-	2.5	0.414322674773	0.379972367873	0.0	0	0	na	na
P32494	NGG1	P05317	RPP0	45|39|33|40	24|26|26|23	-	39.25	1.56360294779	1.54694343448	0.0	0	0	na	na
P32494	NGG1	Q07825	FRA1	1|1|0|0	1|1|1|3	-	0.5	0.586291149913	0.516560073275	0.0	0	0	na	na
P32494	NGG1	Q08444	NOB1	18|16|16|10	0|1|0|4	-	15.0	6.99081518324	5.77451266982	1.0	0	0	na	na
P32494	NGG1	P0CX27;P0CX28	P0CX27;P0CX28	17|17|14|13	4|4|3|4	-	15.25	3.42151393681	3.21548408369	0.83	0	0	na	na
P32494	NGG1	P09440	MIS1	17|8|4|4	0|2|3|7	-	8.25	2.21132196558	1.57326501706	0.35	0	0	na	na
P32494	NGG1	P06367	RPS14A	4|3|2|5	1|1|1|3	-	3.5	1.77406025932	1.60898205797	0.34	0	0	na	na
P32494	NGG1	P22213	SLY1	1|0|0|0	6|7|8|6	-	0.25	0.158208475983	0.14698984132	0.0	0	0	na	na
P32494	NGG1	Q04119	PPN1	5|3|2|3	3|4|2|3	-	3.25	1.04751749905	0.944348649004	0.0	0	0	na	na
P32494	NGG1	Q01477	UBP3	22|13|18|16	6|6|3|3	-	17.25	3.32126076675	2.99663648307	0.8	1	1	 || pubmed:18931302|pubmed:9753545|pubmed:8663102 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18931302|pubmed:9753545|pubmed:8663102 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P0CX51;P0CX52	P0CX51;P0CX52	21|20|16|13	12|14|13|19	-	17.5	1.18745986354	1.11213971708	0.0	0	0	na	na
P32494	NGG1	P23180	AIM17	1|0|1|0	1|0|0|3	-	0.5	0.735233276353	0.592557320208	0.0	0	0	na	na
P32494	NGG1	P52553	YKE2	0|1|2|1	1|4|5|3	-	1.0	0.485648621487	0.381340495612	0.0	0	0	na	na
P32494	NGG1	P10363	PRI1	3|0|3|1	5|2|4|2	-	1.75	0.647971853318	0.509655711971	0.0	0	0	na	na
P32494	NGG1	Q92331	VPS5	1|0|0|1	1|3|1|4	-	0.5	0.450506866726	0.376159070987	0.0	0	0	na	na
P32494	NGG1	P00330	ADH1	21|19|19|16	63|69|71|67	-	18.75	0.289325275546	0.282044201586	0.0	0	0	na	na
P32494	NGG1	Q12338	RNH203	8|7|6|7	0|0|0|0	-	7.0	8.00200124839	7.99769925917	1.0	0	0	na	na
P32494	NGG1	Q12339	UTP23	3|2|2|2	0|0|0|0	-	2.25	3.23866438902	3.22822969186	0.93	0	0	na	na
P32494	NGG1	Q12334	SCM3	0|0|2|0	0|0|0|0	-	0.5	1.54635780404	1.33595570201	0.18	0	0	na	na
P32494	NGG1	Q12335	PST2	4|1|2|2	9|8|9|11	-	2.25	0.311696970228	0.286077107269	0.0	0	0	na	na
P32494	NGG1	P48240	MTR3	1|0|0|0	0|0|1|0	-	0.25	0.985093286197	0.886682719259	0.0	0	0	na	na
P32494	NGG1	P53200	EFM5	0|1|2|0	3|7|3|7	-	0.75	0.298655133488	0.236299798882	0.0	0	0	na	na
P32494	NGG1	P53201	SWC4	5|1|5|6	1|3|3|3	-	4.25	1.5027834959	1.18602260068	0.16	1	1	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P53207	SNU71	3|3|3|2	5|5|2|1	-	2.75	0.891229192915	0.75410054526	0.0	0	0	na	na
P32494	NGG1	P32329	YPS1	0|1|0|1	2|1|1|1	-	0.5	0.670889995725	0.606271785414	0.0	0	0	na	na
P32494	NGG1	P47017	LSM1	3|3|2|2	0|2|1|1	-	2.5	1.74994950022	1.48979838244	0.4	1	1	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P32327	PYC2	9|4|1|1	41|36|35|31	-	3.75	0.124401376291	0.0988571987614	0.0	0	0	na	na
P32494	NGG1	P32324	EFT1;EFT2	46|40|35|32	93|96|100|86	-	38.25	0.414433724947	0.407625481179	0.0	0	0	na	na
P32494	NGG1	P47018	MTC1	3|4|6|4	30|29|36|29	-	4.25	0.167366167577	0.158005480102	0.0	0	0	na	na
P32494	NGG1	Q02979	GDE1	48|42|44|42	0|0|0|0	-	44.0	45.1974387065	45.1434647899	1.0	0	0	na	na
P32494	NGG1	Q02753	RPL21A	31|24|17|28	10|9|7|11	-	25.0	2.50992503374	2.29282591955	0.34	0	0	na	na
P32494	NGG1	P25586	KRR1	19|10|6|11	1|0|0|0	-	11.5	9.80102476399	8.76508870522	1.0	0	0	na	na
P32494	NGG1	P0CE41	HAP1	2|0|1|0	1|3|3|1	-	0.75	0.577882461023	0.470445853298	0.0	0	0	na	na
P32494	NGG1	P25588	MRC1	11|12|7|12	6|8|8|8	-	10.5	1.35146140451	1.25715017867	0.0	0	0	na	na
P32494	NGG1	Q12200	NCR1	1|2|2|0	1|3|2|1	-	1.25	0.834553220111	0.694974921447	0.01	0	0	na	na
P32494	NGG1	P38879	EGD2	4|8|6|4	2|1|1|0	-	5.5	3.31954192914	2.73381141796	0.84	0	0	na	na
P32494	NGG1	Q12207	NCE102	1|3|2|0	1|1|1|0	-	1.5	1.46072571273	1.12229302272	0.33	0	0	na	na
P32494	NGG1	P46947	BUD13	1|1|0|1	0|0|0|0	-	0.75	1.73412425026	1.66786888459	0.0	0	0	na	na
P32494	NGG1	P46949	FYV8	0|0|1|1	3|3|6|4	-	0.5	0.305800185908	0.268404971823	0.0	0	0	na	na
P32494	NGG1	P54791	ORC4	2|2|2|1	0|0|0|0	-	1.75	2.7610193552	2.71933562131	0.7	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P54790	ORC3	1|1|2|0	0|1|0|0	-	1.0	1.62637200994	1.40800925463	0.41	0	0	na	na
P32494	NGG1	P53685	HST1	1|1|0|1	0|0|0|0	-	0.75	1.73412425026	1.66786888459	0.0	0	0	na	na
P32494	NGG1	P33749	MSN4	25|24|24|27	3|2|3|5	-	25.0	6.1109628543	5.53061581313	1.0	0	1	na	 || pubmed:21179020 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P33748	MSN2	4|9|8|6	4|4|4|3	-	6.75	1.66854900111	1.52709075444	0.1	0	1	na	 || pubmed:21179020 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P40007	NOP16	13|12|16|15	2|3|1|0	-	14.0	6.11200725003	5.03826933179	1.0	0	0	na	na
P32494	NGG1	P36049	EBP2	33|36|26|29	3|2|1|0	-	31.0	12.9117574963	10.7105579555	1.0	0	0	na	na
P32494	NGG1	P36048	SNU114	4|3|1|1	1|1|0|2	-	2.25	1.58001283201	1.2621522213	0.34	0	0	na	na
P32494	NGG1	P40008	FMP52	3|0|0|0	6|6|7|7	-	0.75	0.222650447498	0.179741554065	0.0	0	0	na	na
P32494	NGG1	P38630	RFC1	25|9|13|11	0|0|0|1	-	14.5	12.0828377073	10.7487158689	1.0	0	0	na	na
P32494	NGG1	P36041	EAP1	3|3|1|4	0|1|0|3	-	2.75	1.83451454497	1.49434043213	0.49	0	0	na	na
P32494	NGG1	Q12117	MRH1	7|7|6|5	7|5|7|5	-	6.25	1.04022315346	0.984226835318	0.0	0	0	na	na
P32494	NGG1	P38912	TIF11	1|1|0|1	4|2|6|2	-	0.75	0.387773420027	0.335410191335	0.0	0	0	na	na
P32494	NGG1	P25294	SIS1	7|4|5|6	11|12|10|21	-	5.5	0.442876420675	0.402687097932	0.0	0	1	na	 || pubmed:19536198 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q12118	SGT2	2|6|5|8	19|23|24|26	-	5.25	0.265338046494	0.230580687732	0.0	0	0	na	na
P32494	NGG1	P25293	NAP1	12|13|8|13	20|28|18|20	-	11.5	0.555690079355	0.517985449932	0.0	0	0	na	na
P32494	NGG1	P25454	RAD51	1|0|1|0	5|5|4|5	-	0.5	0.259844208007	0.233072006585	0.0	0	0	na	na
P32494	NGG1	Q00916	SNP1	3|3|4|4	0|0|0|0	-	3.5	4.54867530822	4.4958939152	0.98	0	0	na	na
P32494	NGG1	Q12379	SWM1	0|1|0|0	0|0|0|0	-	0.25	1.25647921644	1.19304109921	0.0	0	0	na	na
P32494	NGG1	Q02354	UTP6	54|42|38|42	0|0|1|0	-	44.0	36.1366527121	33.8715785847	1.0	0	0	na	na
P32494	NGG1	P54000	SUB1	5|8|9|6	4|6|7|2	-	7.0	1.4303066442	1.20138258662	0.01	0	0	na	na
P32494	NGG1	P49687	NUP145	0|1|1|0	0|2|0|1	-	0.5	0.871748254281	0.715226864385	0.0	0	0	na	na
P32494	NGG1	P38737	ECM29	17|20|13|14	30|25|26|32	-	16.0	0.580573371062	0.551040395121	0.0	0	0	na	na
P32494	NGG1	P02829	HSP82	3|2|2|0	7|6|7|6	-	1.75	0.364293041543	0.318054829495	0.0	0	0	na	na
P32494	NGG1	P11633	NHP6B	1|1|3|1	0|0|0|0	-	1.5	2.55366095632	2.39869940816	0.71	0	0	na	na
P32494	NGG1	P11632	NHP6A	1|3|2|0	0|0|0|0	-	1.5	2.53985353782	2.22776876278	0.58	0	0	na	na
P32494	NGG1	P33328	SNC2	1|1|3|1	1|1|2|3	-	1.5	0.922618574869	0.791973182988	0.03	0	0	na	na
P32494	NGG1	P33322	CBF5	47|47|49|53	17|18|19|14	-	49.0	2.80674652588	2.68035566063	0.63	0	0	na	na
P32494	NGG1	Q12060	HFI1	70|55|53|69	1|0|0|0	-	61.75	50.2166292085	46.916505816	1.0	1	1	 || pubmed:16888622|pubmed:27647735|pubmed:20188666|pubmed:16554755|pubmed:16429126|pubmed:25216679|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:16888622|pubmed:27647735|pubmed:20188666|pubmed:16554755|pubmed:16429126|pubmed:25216679|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	O13585	YPR089W	1|1|1|0	12|12|8|7	-	0.75	0.163440833776	0.146086966243	0.0	0	0	na	na
P32494	NGG1	P40825	ALA1	1|0|2|0	26|29|25|17	-	0.75	0.0703639355583	0.0574840732119	0.0	0	0	na	na
P32494	NGG1	P37020	GEF1	0|1|0|0	9|15|10|9	-	0.25	0.107130107928	0.0969498063457	0.0	0	0	na	na
P32494	NGG1	P0CH08;P0CH09	P0CH08;P0CH09	27|27|27|27	26|30|29|32	-	27.0	0.930295472501	0.895418262396	0.0	0	0	na	na
P32494	NGG1	P11745	RNA1	2|2|1|2	5|5|5|4	-	1.75	0.477395057058	0.457545887453	0.0	0	0	na	na
P32494	NGG1	P38882	UTP9	23|22|24|19	0|0|1|0	-	22.0	18.646934558	17.3994934968	1.0	0	0	na	na
P32494	NGG1	P34221	PTC3	1|1|0|1	9|7|10|9	-	0.75	0.177705935928	0.160690967107	0.0	0	0	na	na
P32494	NGG1	P34223	SHP1	0|1|3|0	6|8|7|2	-	1.0	0.310222741911	0.217459675314	0.0	0	0	na	na
P32494	NGG1	P34227	PRX1	1|1|1|0	10|9|7|7	-	0.75	0.189616235484	0.172982676686	0.0	0	0	na	na
P32494	NGG1	Q06506	RRP9	30|23|18|21	1|0|0|0	-	23.0	19.0919814664	17.7859805036	1.0	0	0	na	na
P32494	NGG1	Q06505	SPN1	39|27|31|40	3|1|1|2	-	34.25	12.7673771023	11.5532849869	1.0	0	0	na	na
P32494	NGG1	Q03750	TAF8	3|1|2|4	6|6|7|5	-	2.5	0.499480282219	0.457927683333	0.0	0	0	na	na
P32494	NGG1	P33299	RPT1	51|45|48|49	46|58|53|49	-	48.25	0.943303582032	0.910079830222	0.0	0	0	na	na
P32494	NGG1	P33298	RPT3	40|36|33|38	46|43|40|34	-	36.75	0.907544871468	0.872008849621	0.0	0	0	na	na
P32494	NGG1	P50947	PHO23	0|1|2|0	3|5|4|4	-	0.75	0.3605627216	0.29882247666	0.0	1	1	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P50942	INP52	3|2|3|2	0|1|0|0	-	2.5	2.8178881176	2.61620306636	0.83	1	1	 || pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q06706	IKI3	40|36|27|33	9|10|15|13	-	34.0	2.73849205835	2.54537999226	0.55	1	1	 || pubmed:27708008|pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008|pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P38041	BOI1	4|5|0|6	0|0|0|0	-	3.75	4.70015011619	3.75657907295	0.58	0	0	na	na
P32494	NGG1	P02309	HHF1;HHF2	37|23|25|25	9|12|14|10	-	27.5	2.32022619154	2.17072475254	0.45	0	0	na	na
P32494	NGG1	Q3E747	YLR363W-A	0|0|1|1	0|0|0|0	-	0.5	1.52676585138	1.43288444413	0.0	0	0	na	na
P32494	NGG1	Q06188	YLR455W	17|7|6|14	0|0|0|0	-	11.0	11.7936326541	11.1140125495	1.0	0	0	na	na
P32494	NGG1	Q07457	BRE1	7|3|6|7	1|0|0|0	-	5.75	5.4019981824	4.8960558618	0.98	0	0	na	na
P32494	NGG1	P38682	GLO3	0|1|0|0	22|20|19|21	-	0.25	0.0583378940194	0.0536473980957	0.0	0	0	na	na
P32494	NGG1	P38687	SRP68	9|9|9|12	4|10|9|6	-	9.75	1.31732300119	1.15443983337	0.0	0	0	na	na
P32494	NGG1	P38688	SRP72	17|14|12|12	4|7|8|6	-	13.75	2.03406703818	1.83809405112	0.14	0	0	na	na
P32494	NGG1	P18414	ERD2	0|1|0|0	2|1|2|2	-	0.25	0.455975141546	0.396040008609	0.0	0	0	na	na
P32494	NGG1	P38262	SIF2	9|11|11|16	0|0|0|0	-	11.75	12.900153253	12.5724471237	1.0	0	0	na	na
P32494	NGG1	P38264	PHO88	0|1|1|1	1|2|3|1	-	0.75	0.652639840534	0.574311087793	0.0	0	0	na	na
P32494	NGG1	P03875	AI1	3|1|1|2	0|0|0|0	-	1.75	2.70900627056	2.62340360403	0.63	0	0	na	na
P32494	NGG1	Q12450	ERP4	0|1|0|0	2|1|1|1	-	0.25	0.558226755381	0.508901514181	0.0	0	0	na	na
P32494	NGG1	Q12453	CEX1	3|2|2|3	2|5|8|7	-	2.5	0.536693621958	0.452044786983	0.0	0	0	na	na
P32494	NGG1	P32368	SAC1	1|0|0|1	3|4|3|3	-	0.5	0.347758902112	0.320513545316	0.0	0	0	na	na
P32494	NGG1	Q12457	NSI1	0|1|0|0	0|0|0|0	-	0.25	1.25647921644	1.19304109921	0.0	0	0	na	na
P32494	NGG1	Q03330	GCN5	102|78|77|85	0|0|0|0	-	85.5	86.4489696483	86.35197412	1.0	1	1	 || pubmed:19218239|pubmed:21149579|pubmed:9343382|pubmed:10490601|pubmed:20188666|pubmed:16554755|pubmed:14660704|pubmed:11773077|pubmed:7862114|pubmed:25216679|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:19218239|pubmed:21149579|pubmed:9343382|pubmed:10490601|pubmed:20188666|pubmed:16554755|pubmed:14660704|pubmed:11773077|pubmed:7862114|pubmed:25216679|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q12692	HTZ1	13|12|6|9	2|3|3|3	-	10.0	2.90760475855	2.66105508555	0.7	1	1	 || pubmed:17314980|pubmed:18931302|pubmed:11081628 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:17314980|pubmed:18931302|pubmed:11081628 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P48813	GNP1	0|4|1|3	8|6|7|13	-	2.0	0.31929605162	0.244743530774	0.0	0	0	na	na
P32494	NGG1	P40535	CST6	2|2|1|0	26|31|26|30	-	1.25	0.0762436721941	0.0677565924058	0.0	0	0	na	na
P32494	NGG1	Q03774	TRM82	3|0|0|0	0|1|0|0	-	0.75	1.3417455076	1.04328606188	0.23	0	0	na	na
P32494	NGG1	P06778	RAD52	12|8|8|9	2|0|1|1	-	9.25	5.09247990898	4.34539406832	0.99	0	0	na	na
P32494	NGG1	P40531	GVP36	2|3|2|2	21|21|22|19	-	2.25	0.15047965905	0.147099924406	0.0	0	0	na	na
P32494	NGG1	P13188	GLN4	1|1|2|1	4|6|10|3	-	1.25	0.340901409542	0.295618166853	0.0	0	0	na	na
P32494	NGG1	P40018	SMB1	3|1|0|0	0|0|0|0	-	1.0	1.92865346982	1.65338369705	0.35	0	0	na	na
P32494	NGG1	Q06698	YLR419W	12|5|9|10	0|0|1|1	-	9.0	6.62275673532	5.77262569821	0.99	0	0	na	na
P32494	NGG1	P38193	PSY4	1|1|0|2	3|1|1|1	-	1.0	0.794845097622	0.689767211682	0.01	0	0	na	na
P32494	NGG1	Q06697	CDC73	64|38|40|46	2|2|0|2	-	47.0	18.9447343899	15.6244746655	1.0	0	0	na	na
P32494	NGG1	P32644	ECM32	0|0|1|1	0|0|0|0	-	0.5	1.52676585138	1.43288444413	0.0	0	0	na	na
P32494	NGG1	P35178	RRP1	8|3|1|7	10|8|11|9	-	4.75	0.534448668015	0.441724160228	0.0	0	0	na	na
P32494	NGG1	P35179	SSS1	2|0|1|1	0|1|2|0	-	1.0	1.14060775819	0.937752734006	0.22	0	0	na	na
